Date,BTC_price
21-07-2020,9374.8876953125
22-07-2020,9525.36328125
23-07-2020,9581.072265625
24-07-2020,9536.892578125
25-07-2020,9677.11328125
26-07-2020,9905.1669921875
27-07-2020,10990.873046875
28-07-2020,10912.8232421875
29-07-2020,11100.4677734375
30-07-2020,11111.2138671875
31-07-2020,11323.466796875
01-08-2020,11759.5927734375
02-08-2020,11053.6142578125
03-08-2020,11246.3486328125
04-08-2020,11205.892578125
05-08-2020,11747.0224609375
06-08-2020,11779.7734375
07-08-2020,11601.47265625
08-08-2020,11754.0458984375
09-08-2020,11675.7392578125
10-08-2020,11878.111328125
11-08-2020,11410.525390625
12-08-2020,11584.9345703125
13-08-2020,11784.1376953125
14-08-2020,11768.87109375
15-08-2020,11865.6982421875
16-08-2020,11892.8037109375
17-08-2020,12254.40234375
18-08-2020,11991.2333984375
19-08-2020,11758.283203125
20-08-2020,11878.3720703125
21-08-2020,11592.4892578125
22-08-2020,11681.8251953125
23-08-2020,11664.84765625
24-08-2020,11774.595703125
25-08-2020,11366.134765625
26-08-2020,11488.36328125
27-08-2020,11323.3974609375
28-08-2020,11542.5
29-08-2020,11506.865234375
30-08-2020,11711.505859375
31-08-2020,11680.8203125
01-09-2020,11970.478515625
02-09-2020,11414.0341796875
03-09-2020,10245.296875
04-09-2020,10511.8134765625
05-09-2020,10169.5673828125
06-09-2020,10280.3515625
07-09-2020,10369.5634765625
08-09-2020,10131.5166015625
09-09-2020,10242.34765625
10-09-2020,10363.138671875
11-09-2020,10400.9150390625
12-09-2020,10442.1708984375
13-09-2020,10323.755859375
14-09-2020,10680.837890625
15-09-2020,10796.951171875
16-09-2020,10974.9052734375
17-09-2020,10948.990234375
18-09-2020,10944.5859375
19-09-2020,11094.3466796875
20-09-2020,10938.271484375
21-09-2020,10462.259765625
22-09-2020,10538.4599609375
23-09-2020,10246.1865234375
24-09-2020,10760.06640625
25-09-2020,10692.716796875
26-09-2020,10750.7236328125
27-09-2020,10775.26953125
28-09-2020,10709.65234375
29-09-2020,10844.640625
30-09-2020,10784.4912109375
01-10-2020,10619.4521484375
02-10-2020,10575.974609375
03-10-2020,10549.3291015625
04-10-2020,10669.5830078125
05-10-2020,10793.33984375
06-10-2020,10604.40625
07-10-2020,10668.96875
08-10-2020,10915.685546875
09-10-2020,11064.4580078125
10-10-2020,11296.361328125
11-10-2020,11384.181640625
12-10-2020,11555.36328125
13-10-2020,11425.8994140625
14-10-2020,11429.5068359375
15-10-2020,11495.349609375
16-10-2020,11322.123046875
17-10-2020,11358.1015625
18-10-2020,11483.359375
19-10-2020,11742.037109375
20-10-2020,11916.3349609375
21-10-2020,12823.689453125
22-10-2020,12965.8916015625
23-10-2020,12931.5390625
24-10-2020,13108.0625
25-10-2020,13031.173828125
26-10-2020,13075.248046875
27-10-2020,13654.21875
28-10-2020,13271.28515625
29-10-2020,13437.8828125
30-10-2020,13546.5224609375
31-10-2020,13780.9951171875
01-11-2020,13737.109375
02-11-2020,13550.4892578125
03-11-2020,13950.30078125
04-11-2020,14133.70703125
05-11-2020,15579.8486328125
06-11-2020,15565.880859375
07-11-2020,14833.75390625
08-11-2020,15479.5673828125
09-11-2020,15332.3154296875
10-11-2020,15290.90234375
11-11-2020,15701.33984375
12-11-2020,16276.34375
13-11-2020,16317.80859375
14-11-2020,16068.138671875
15-11-2020,15955.587890625
16-11-2020,16716.111328125
17-11-2020,17645.40625
18-11-2020,17804.005859375
19-11-2020,17817.08984375
20-11-2020,18621.314453125
21-11-2020,18642.232421875
22-11-2020,18370.001953125
23-11-2020,18364.12109375
24-11-2020,19107.46484375
25-11-2020,18732.12109375
26-11-2020,17150.623046875
27-11-2020,17108.40234375
28-11-2020,17717.4140625
29-11-2020,18177.484375
30-11-2020,19625.8359375
01-12-2020,18802.998046875
02-12-2020,19201.091796875
03-12-2020,19445.3984375
04-12-2020,18699.765625
05-12-2020,19154.23046875
06-12-2020,19345.12109375
07-12-2020,19191.630859375
08-12-2020,18321.14453125
09-12-2020,18553.916015625
10-12-2020,18264.9921875
11-12-2020,18058.904296875
12-12-2020,18803.65625
13-12-2020,19142.3828125
14-12-2020,19246.64453125
15-12-2020,19417.076171875
16-12-2020,21310.59765625
17-12-2020,22805.162109375
18-12-2020,23137.9609375
19-12-2020,23869.83203125
20-12-2020,23477.294921875
21-12-2020,22803.08203125
22-12-2020,23783.029296875
23-12-2020,23241.345703125
24-12-2020,23735.94921875
25-12-2020,24664.791015625
26-12-2020,26437.037109375
27-12-2020,26272.294921875
28-12-2020,27084.80859375
29-12-2020,27362.4375
30-12-2020,28840.953125
31-12-2020,29001.720703125
01-01-2021,29374.15234375
02-01-2021,32127.267578125
03-01-2021,32782.0234375
04-01-2021,31971.9140625
05-01-2021,33992.4296875
06-01-2021,36824.36328125
07-01-2021,39371.04296875
08-01-2021,40797.609375
09-01-2021,40254.546875
10-01-2021,38356.44140625
11-01-2021,35566.65625
12-01-2021,33922.9609375
13-01-2021,37316.359375
14-01-2021,39187.328125
15-01-2021,36825.3671875
16-01-2021,36178.140625
17-01-2021,35791.27734375
18-01-2021,36630.07421875
19-01-2021,36069.8046875
20-01-2021,35547.75
21-01-2021,30825.69921875
22-01-2021,33005.76171875
23-01-2021,32067.642578125
24-01-2021,32289.37890625
25-01-2021,32366.392578125
26-01-2021,32569.849609375
27-01-2021,30432.546875
28-01-2021,33466.09765625
29-01-2021,34316.38671875
30-01-2021,34269.5234375
31-01-2021,33114.359375
01-02-2021,33537.17578125
02-02-2021,35510.2890625
03-02-2021,37472.08984375
04-02-2021,36926.06640625
05-02-2021,38144.30859375
06-02-2021,39266.01171875
07-02-2021,38903.44140625
08-02-2021,46196.46484375
09-02-2021,46481.10546875
10-02-2021,44918.18359375
11-02-2021,47909.33203125
12-02-2021,47504.8515625
13-02-2021,47105.515625
14-02-2021,48717.2890625
15-02-2021,47945.05859375
16-02-2021,49199.87109375
17-02-2021,52149.0078125
18-02-2021,51679.796875
19-02-2021,55888.1328125
20-02-2021,56099.51953125
21-02-2021,57539.9453125
22-02-2021,54207.3203125
23-02-2021,48824.42578125
24-02-2021,49705.33203125
25-02-2021,47093.8515625
26-02-2021,46339.76171875
27-02-2021,46188.453125
28-02-2021,45137.76953125
01-03-2021,49631.2421875
02-03-2021,48378.98828125
03-03-2021,50538.2421875
04-03-2021,48561.16796875
05-03-2021,48927.3046875
06-03-2021,48912.3828125
07-03-2021,51206.69140625
08-03-2021,52246.5234375
09-03-2021,54824.1171875
10-03-2021,56008.55078125
11-03-2021,57805.12109375
12-03-2021,57332.08984375
13-03-2021,61243.0859375
14-03-2021,59302.31640625
15-03-2021,55907.19921875
16-03-2021,56804.90234375
17-03-2021,58870.89453125
18-03-2021,57858.921875
19-03-2021,58346.65234375
20-03-2021,58313.64453125
21-03-2021,57523.421875
22-03-2021,54529.14453125
23-03-2021,54738.9453125
24-03-2021,52774.265625
25-03-2021,51704.16015625
26-03-2021,55137.3125
27-03-2021,55973.51171875
28-03-2021,55950.74609375
29-03-2021,57750.19921875
30-03-2021,58917.69140625
31-03-2021,58918.83203125
01-04-2021,59095.80859375
02-04-2021,59384.3125
03-04-2021,57603.890625
04-04-2021,58758.5546875
05-04-2021,59057.87890625
06-04-2021,58192.359375
07-04-2021,56048.9375
08-04-2021,58323.953125
09-04-2021,58245.00390625
10-04-2021,59793.234375
11-04-2021,60204.96484375
12-04-2021,59893.453125
13-04-2021,63503.45703125
14-04-2021,63109.6953125
15-04-2021,63314.01171875
16-04-2021,61572.7890625
17-04-2021,60683.8203125
18-04-2021,56216.18359375
19-04-2021,55724.265625
20-04-2021,56473.03125
21-04-2021,53906.08984375
22-04-2021,51762.2734375
23-04-2021,51093.65234375
24-04-2021,50050.8671875
25-04-2021,49004.25390625
26-04-2021,54021.75390625
27-04-2021,55033.1171875
28-04-2021,54824.703125
29-04-2021,53555.109375
30-04-2021,57750.17578125
01-05-2021,57828.05078125
02-05-2021,56631.078125
03-05-2021,57200.29296875
04-05-2021,53333.5390625
05-05-2021,57424.0078125
06-05-2021,56396.515625
07-05-2021,57356.40234375
08-05-2021,58803.77734375
09-05-2021,58232.31640625
10-05-2021,55859.796875
11-05-2021,56704.57421875
12-05-2021,49150.53515625
13-05-2021,49716.19140625
14-05-2021,49880.53515625
15-05-2021,46760.1875
16-05-2021,46456.05859375
17-05-2021,43537.51171875
18-05-2021,42909.40234375
19-05-2021,37002.44140625
20-05-2021,40782.73828125
21-05-2021,37304.69140625
22-05-2021,37536.6328125
23-05-2021,34770.58203125
24-05-2021,38705.98046875
25-05-2021,38402.22265625
26-05-2021,39294.19921875
27-05-2021,38436.96875
28-05-2021,35697.60546875
29-05-2021,34616.06640625
30-05-2021,35678.12890625
31-05-2021,37332.85546875
01-06-2021,36684.92578125
02-06-2021,37575.1796875
03-06-2021,39208.765625
04-06-2021,36894.40625
05-06-2021,35551.95703125
06-06-2021,35862.37890625
07-06-2021,33560.70703125
08-06-2021,33472.6328125
09-06-2021,37345.12109375
10-06-2021,36702.59765625
11-06-2021,37334.3984375
12-06-2021,35552.515625
13-06-2021,39097.859375
14-06-2021,40218.4765625
15-06-2021,40406.26953125
16-06-2021,38347.0625
17-06-2021,38053.50390625
18-06-2021,35787.24609375
19-06-2021,35615.87109375
20-06-2021,35698.296875
21-06-2021,31676.693359375
22-06-2021,32505.66015625
23-06-2021,33723.02734375
24-06-2021,34662.4375
25-06-2021,31637.779296875
26-06-2021,32186.27734375
27-06-2021,34649.64453125
28-06-2021,34434.3359375
29-06-2021,35867.77734375
30-06-2021,35040.8359375
01-07-2021,33572.1171875
02-07-2021,33897.046875
03-07-2021,34668.546875
04-07-2021,35287.78125
05-07-2021,33746.00390625
06-07-2021,34235.1953125
07-07-2021,33855.328125
08-07-2021,32877.37109375
09-07-2021,33798.01171875
10-07-2021,33520.51953125
11-07-2021,34240.1875
12-07-2021,33155.84765625
13-07-2021,32702.025390625
14-07-2021,32822.34765625
15-07-2021,31780.73046875
16-07-2021,31421.5390625
17-07-2021,31533.068359375
18-07-2021,31796.810546875
19-07-2021,30817.83203125
20-07-2021,29807.34765625
21-07-2021,32110.693359375
22-07-2021,32313.10546875
23-07-2021,33581.55078125
24-07-2021,34292.4453125
25-07-2021,35350.1875
26-07-2021,37337.53515625
27-07-2021,39406.94140625
28-07-2021,39995.90625
29-07-2021,40008.421875
30-07-2021,42235.546875
31-07-2021,41626.1953125
01-08-2021,39974.89453125
02-08-2021,39201.9453125
03-08-2021,38152.98046875
04-08-2021,39747.50390625
05-08-2021,40869.5546875
06-08-2021,42816.5
07-08-2021,44555.80078125
08-08-2021,43798.1171875
09-08-2021,46365.40234375
10-08-2021,45585.03125
11-08-2021,45593.63671875
12-08-2021,44428.2890625
13-08-2021,47793.3203125
14-08-2021,47096.9453125
15-08-2021,47047.00390625
16-08-2021,46004.484375
17-08-2021,44695.359375
18-08-2021,44801.1875
19-08-2021,46717.578125
20-08-2021,49339.17578125
21-08-2021,48905.4921875
22-08-2021,49321.65234375
23-08-2021,49546.1484375
24-08-2021,47706.1171875
25-08-2021,48960.7890625
26-08-2021,46942.21875
27-08-2021,49058.66796875
28-08-2021,48902.40234375
29-08-2021,48829.83203125
30-08-2021,47054.984375
31-08-2021,47166.6875
01-09-2021,48847.02734375
02-09-2021,49327.72265625
03-09-2021,50025.375
04-09-2021,49944.625
05-09-2021,51753.41015625
06-09-2021,52633.53515625
07-09-2021,46811.12890625
08-09-2021,46091.390625
09-09-2021,46391.421875
10-09-2021,44883.91015625
11-09-2021,45201.45703125
12-09-2021,46063.26953125
13-09-2021,44963.07421875
14-09-2021,47092.4921875
15-09-2021,48176.34765625
16-09-2021,47783.359375
17-09-2021,47267.51953125
18-09-2021,48278.36328125
19-09-2021,47260.21875
20-09-2021,42843.80078125
21-09-2021,40693.67578125
22-09-2021,43574.5078125
23-09-2021,44895.09765625
24-09-2021,42839.75
25-09-2021,42716.59375
26-09-2021,43208.5390625
27-09-2021,42235.73046875
28-09-2021,41034.54296875
29-09-2021,41564.36328125
30-09-2021,43790.89453125
01-10-2021,48116.94140625
02-10-2021,47711.48828125
03-10-2021,48199.953125
04-10-2021,49112.90234375
05-10-2021,51514.8125
06-10-2021,55361.44921875
07-10-2021,53805.984375
08-10-2021,53967.84765625
09-10-2021,54968.22265625
10-10-2021,54771.578125
11-10-2021,57484.7890625
12-10-2021,56041.05859375
13-10-2021,57401.09765625
14-10-2021,57321.5234375
15-10-2021,61593.94921875
16-10-2021,60892.1796875
17-10-2021,61553.6171875
18-10-2021,62026.078125
19-10-2021,64261.9921875
20-10-2021,65992.8359375
21-10-2021,62210.171875
22-10-2021,60692.265625
23-10-2021,61393.6171875
24-10-2021,60930.8359375
25-10-2021,63039.82421875
26-10-2021,60363.79296875
27-10-2021,58482.38671875
28-10-2021,60622.13671875
29-10-2021,62227.96484375
30-10-2021,61888.83203125
31-10-2021,61318.95703125
01-11-2021,61004.40625
02-11-2021,63226.40234375
03-11-2021,62970.046875
04-11-2021,61452.23046875
05-11-2021,61125.67578125
06-11-2021,61527.48046875
07-11-2021,63326.98828125
08-11-2021,67566.828125
09-11-2021,66971.828125
10-11-2021,64995.23046875
11-11-2021,64949.9609375
12-11-2021,64155.94140625
13-11-2021,64469.52734375
14-11-2021,65466.83984375
15-11-2021,63557.87109375
16-11-2021,60161.24609375
17-11-2021,60368.01171875
18-11-2021,56942.13671875
19-11-2021,58119.578125
20-11-2021,59697.1953125
21-11-2021,58730.4765625
22-11-2021,56289.2890625
23-11-2021,57569.07421875
24-11-2021,56280.42578125
25-11-2021,57274.6796875
26-11-2021,53569.765625
27-11-2021,54815.078125
28-11-2021,57248.45703125
29-11-2021,57806.56640625
30-11-2021,57005.42578125
01-12-2021,57229.828125
02-12-2021,56477.81640625
03-12-2021,53598.24609375
04-12-2021,49200.703125
05-12-2021,49368.84765625
06-12-2021,50582.625
07-12-2021,50700.0859375
08-12-2021,50504.796875
09-12-2021,47672.12109375
10-12-2021,47243.3046875
11-12-2021,49362.5078125
12-12-2021,50098.3359375
13-12-2021,46737.48046875
14-12-2021,46612.6328125
15-12-2021,48896.72265625
16-12-2021,47665.42578125
17-12-2021,46202.14453125
18-12-2021,46848.77734375
19-12-2021,46707.015625
20-12-2021,46880.27734375
21-12-2021,48936.61328125
22-12-2021,48628.51171875
23-12-2021,50784.5390625
24-12-2021,50822.1953125
25-12-2021,50429.859375
26-12-2021,50809.515625
27-12-2021,50640.41796875
28-12-2021,47588.85546875
29-12-2021,46444.7109375
30-12-2021,47178.125
31-12-2021,46306.4453125
01-01-2022,47686.8125
02-01-2022,47345.21875
03-01-2022,46458.1171875
04-01-2022,45897.57421875
05-01-2022,43569.00390625
06-01-2022,43160.9296875
07-01-2022,41557.90234375
08-01-2022,41733.94140625
09-01-2022,41911.6015625
10-01-2022,41821.26171875
11-01-2022,42735.85546875
12-01-2022,43949.1015625
13-01-2022,42591.5703125
14-01-2022,43099.69921875
15-01-2022,43177.3984375
16-01-2022,43113.87890625
17-01-2022,42250.55078125
18-01-2022,42375.6328125
19-01-2022,41744.328125
20-01-2022,40680.41796875
21-01-2022,36457.31640625
22-01-2022,35030.25
23-01-2022,36276.8046875
24-01-2022,36654.328125
25-01-2022,36954.00390625
26-01-2022,36852.12109375
27-01-2022,37138.234375
28-01-2022,37784.33203125
29-01-2022,38138.1796875
30-01-2022,37917.6015625
31-01-2022,38483.125
01-02-2022,38743.2734375
02-02-2022,36952.984375
03-02-2022,37154.6015625
04-02-2022,41500.875
05-02-2022,41441.1640625
06-02-2022,42412.43359375
07-02-2022,43840.28515625
08-02-2022,44118.4453125
09-02-2022,44338.796875
10-02-2022,43565.11328125
11-02-2022,42407.9375
12-02-2022,42244.46875
13-02-2022,42197.515625
14-02-2022,42586.91796875
15-02-2022,44575.203125
16-02-2022,43961.859375
17-02-2022,40538.01171875
18-02-2022,40030.9765625
19-02-2022,40122.15625
20-02-2022,38431.37890625
21-02-2022,37075.28125
22-02-2022,38286.02734375
23-02-2022,37296.5703125
24-02-2022,38332.609375
25-02-2022,39214.21875
26-02-2022,39105.1484375
27-02-2022,37709.78515625
28-02-2022,43193.234375
01-03-2022,44354.63671875
02-03-2022,43924.1171875
03-03-2022,42451.7890625
04-03-2022,39137.60546875
05-03-2022,39400.5859375
06-03-2022,38419.984375
07-03-2022,38062.0390625
08-03-2022,38737.26953125
09-03-2022,41982.92578125
10-03-2022,39437.4609375
11-03-2022,38794.97265625
12-03-2022,38904.01171875
13-03-2022,37849.6640625
14-03-2022,39666.75390625
15-03-2022,39338.78515625
16-03-2022,41143.9296875
17-03-2022,40951.37890625
18-03-2022,41801.15625
19-03-2022,42190.65234375
20-03-2022,41247.82421875
21-03-2022,41077.99609375
22-03-2022,42358.80859375
23-03-2022,42892.95703125
24-03-2022,43960.93359375
25-03-2022,44348.73046875
26-03-2022,44500.828125
27-03-2022,46820.4921875
28-03-2022,47128.00390625
29-03-2022,47465.73046875
30-03-2022,47062.6640625
31-03-2022,45538.67578125
01-04-2022,46281.64453125
02-04-2022,45868.94921875
03-04-2022,46453.56640625
04-04-2022,46622.67578125
05-04-2022,45555.9921875
06-04-2022,43206.73828125
07-04-2022,43503.84765625
08-04-2022,42287.6640625
09-04-2022,42782.13671875
10-04-2022,42207.671875
11-04-2022,39521.90234375
12-04-2022,40127.18359375
13-04-2022,41166.73046875
14-04-2022,39935.515625
15-04-2022,40553.46484375
16-04-2022,40424.484375
17-04-2022,39716.953125
18-04-2022,40826.21484375
19-04-2022,41502.75
20-04-2022,41374.37890625
21-04-2022,40527.36328125
22-04-2022,39740.3203125
23-04-2022,39486.73046875
24-04-2022,39469.29296875
25-04-2022,40458.30859375
26-04-2022,38117.4609375
27-04-2022,39241.12109375
28-04-2022,39773.828125
29-04-2022,38609.82421875
30-04-2022,37714.875
01-05-2022,38469.09375
02-05-2022,38529.328125
03-05-2022,37750.453125
04-05-2022,39698.37109375
05-05-2022,36575.140625
06-05-2022,36040.921875
07-05-2022,35501.953125
08-05-2022,34059.265625
09-05-2022,30296.953125
10-05-2022,31022.90625
11-05-2022,28936.35546875
12-05-2022,29047.751953125
13-05-2022,29283.103515625
14-05-2022,30101.265625
15-05-2022,31305.11328125
16-05-2022,29862.91796875
17-05-2022,30425.857421875
18-05-2022,28720.271484375
19-05-2022,30314.333984375
20-05-2022,29200.740234375
21-05-2022,29432.2265625
22-05-2022,30323.72265625
23-05-2022,29098.91015625
24-05-2022,29655.5859375
25-05-2022,29562.361328125
26-05-2022,29267.224609375
27-05-2022,28627.57421875
28-05-2022,28814.900390625
29-05-2022,29445.95703125
30-05-2022,31726.390625
31-05-2022,31792.310546875
01-06-2022,29799.080078125
02-06-2022,30467.48828125
03-06-2022,29704.390625
04-06-2022,29832.9140625
05-06-2022,29906.662109375
06-06-2022,31370.671875
07-06-2022,31155.478515625
08-06-2022,30214.35546875
09-06-2022,30111.998046875
10-06-2022,29083.8046875
11-06-2022,28360.810546875
12-06-2022,26762.6484375
13-06-2022,22487.388671875
14-06-2022,22206.79296875
15-06-2022,22572.83984375
16-06-2022,20381.650390625
17-06-2022,20471.482421875
18-06-2022,19017.642578125
19-06-2022,20553.271484375
20-06-2022,20599.537109375
21-06-2022,20710.59765625
22-06-2022,19987.029296875
23-06-2022,21085.876953125
24-06-2022,21231.65625
25-06-2022,21502.337890625
26-06-2022,21027.294921875
27-06-2022,20735.478515625
28-06-2022,20280.634765625
29-06-2022,20104.0234375
30-06-2022,19784.7265625
01-07-2022,19269.3671875
02-07-2022,19242.255859375
03-07-2022,19297.076171875
04-07-2022,20231.26171875
05-07-2022,20190.115234375
06-07-2022,20548.24609375
07-07-2022,21637.587890625
08-07-2022,21731.1171875
09-07-2022,21592.20703125
10-07-2022,20860.44921875
11-07-2022,19970.556640625
12-07-2022,19323.9140625
13-07-2022,20212.07421875
14-07-2022,20569.919921875
15-07-2022,20836.328125
16-07-2022,21190.31640625
17-07-2022,20779.34375
18-07-2022,22485.689453125
19-07-2022,23389.43359375
20-07-2022,23231.732421875
21-07-2022,23164.62890625
22-07-2022,22714.978515625
23-07-2022,22465.478515625
24-07-2022,22609.1640625
25-07-2022,21361.701171875
26-07-2022,21239.75390625
27-07-2022,22930.548828125
28-07-2022,23843.88671875
29-07-2022,23804.6328125
30-07-2022,23656.20703125
31-07-2022,23336.896484375
01-08-2022,23314.19921875
02-08-2022,22978.1171875
03-08-2022,22846.5078125
04-08-2022,22630.95703125
05-08-2022,23289.314453125
06-08-2022,22961.279296875
07-08-2022,23175.890625
08-08-2022,23809.486328125
09-08-2022,23164.318359375
10-08-2022,23947.642578125
11-08-2022,23957.529296875
12-08-2022,24402.818359375
13-08-2022,24424.068359375
14-08-2022,24319.333984375
15-08-2022,24136.97265625
16-08-2022,23883.291015625
17-08-2022,23335.998046875
18-08-2022,23212.73828125
19-08-2022,20877.552734375
20-08-2022,21166.060546875
21-08-2022,21534.12109375
22-08-2022,21398.908203125
23-08-2022,21528.087890625
24-08-2022,21395.01953125
25-08-2022,21600.904296875
26-08-2022,20260.01953125
27-08-2022,20041.73828125
28-08-2022,19616.814453125
29-08-2022,20297.994140625
30-08-2022,19796.80859375
31-08-2022,20049.763671875
01-09-2022,20127.140625
02-09-2022,19969.771484375
03-09-2022,19832.087890625
04-09-2022,19986.712890625
05-09-2022,19812.37109375
06-09-2022,18837.66796875
07-09-2022,19290.32421875
08-09-2022,19329.833984375
09-09-2022,21381.15234375
10-09-2022,21680.5390625
11-09-2022,21769.255859375
12-09-2022,22370.44921875
13-09-2022,20296.70703125
14-09-2022,20241.08984375
15-09-2022,19701.2109375
16-09-2022,19772.583984375
17-09-2022,20127.576171875
18-09-2022,19419.505859375
19-09-2022,19544.12890625
20-09-2022,18890.7890625
21-09-2022,18547.400390625
22-09-2022,19413.55078125
23-09-2022,19297.638671875
24-09-2022,18937.01171875
25-09-2022,18802.09765625
26-09-2022,19222.671875
27-09-2022,19110.546875
28-09-2022,19426.720703125
29-09-2022,19573.05078125
30-09-2022,19431.7890625
01-10-2022,19312.095703125
02-10-2022,19044.107421875
03-10-2022,19623.580078125
04-10-2022,20336.84375
05-10-2022,20160.716796875
06-10-2022,19955.443359375
07-10-2022,19546.849609375
08-10-2022,19416.568359375
09-10-2022,19446.42578125
10-10-2022,19141.484375
11-10-2022,19051.41796875
12-10-2022,19157.4453125
13-10-2022,19382.904296875
14-10-2022,19185.65625
15-10-2022,19067.634765625
16-10-2022,19268.09375
17-10-2022,19550.7578125
18-10-2022,19334.416015625
19-10-2022,19139.53515625
20-10-2022,19053.740234375
21-10-2022,19172.46875
22-10-2022,19208.189453125
23-10-2022,19567.0078125
24-10-2022,19345.572265625
25-10-2022,20095.857421875
26-10-2022,20770.44140625
27-10-2022,20285.8359375
28-10-2022,20595.3515625
29-10-2022,20818.4765625
30-10-2022,20635.603515625
31-10-2022,20495.7734375
01-11-2022,20485.2734375
02-11-2022,20159.50390625
03-11-2022,20209.98828125
04-11-2022,21147.23046875
05-11-2022,21282.69140625
06-11-2022,20926.486328125
07-11-2022,20602.81640625
08-11-2022,18541.271484375
09-11-2022,15880.7802734375
10-11-2022,17586.771484375
11-11-2022,17034.29296875
12-11-2022,16799.185546875
13-11-2022,16353.365234375
14-11-2022,16618.19921875
15-11-2022,16884.61328125
16-11-2022,16669.439453125
17-11-2022,16687.517578125
18-11-2022,16697.77734375
19-11-2022,16711.546875
20-11-2022,16291.83203125
21-11-2022,15787.2841796875
22-11-2022,16189.76953125
23-11-2022,16610.70703125
24-11-2022,16604.46484375
25-11-2022,16521.841796875
26-11-2022,16464.28125
27-11-2022,16444.626953125
28-11-2022,16217.322265625
29-11-2022,16444.982421875
30-11-2022,17168.56640625
01-12-2022,16967.1328125
02-12-2022,17088.66015625
03-12-2022,16908.236328125
04-12-2022,17130.486328125
05-12-2022,16974.826171875
06-12-2022,17089.50390625
07-12-2022,16848.126953125
08-12-2022,17233.474609375
09-12-2022,17133.15234375
10-12-2022,17128.724609375
11-12-2022,17104.193359375
12-12-2022,17206.4375
13-12-2022,17781.318359375
14-12-2022,17815.650390625
15-12-2022,17364.865234375
16-12-2022,16647.484375
17-12-2022,16795.091796875
18-12-2022,16757.9765625
19-12-2022,16439.6796875
20-12-2022,16906.3046875
21-12-2022,16817.53515625
22-12-2022,16830.341796875
23-12-2022,16796.953125
24-12-2022,16847.755859375
25-12-2022,16841.986328125
26-12-2022,16919.8046875
27-12-2022,16717.173828125
28-12-2022,16552.572265625
29-12-2022,16642.341796875
30-12-2022,16602.5859375
31-12-2022,16547.49609375
01-01-2023,16625.080078125
02-01-2023,16688.470703125
03-01-2023,16679.857421875
04-01-2023,16863.23828125
05-01-2023,16836.736328125
06-01-2023,16951.96875
07-01-2023,16955.078125
08-01-2023,17091.14453125
09-01-2023,17196.5546875
10-01-2023,17446.29296875
11-01-2023,17934.896484375
12-01-2023,18869.587890625
13-01-2023,19909.57421875
14-01-2023,20976.298828125
15-01-2023,20880.798828125
16-01-2023,21169.6328125
17-01-2023,21161.51953125
18-01-2023,20688.78125
19-01-2023,21086.79296875
20-01-2023,22676.552734375
21-01-2023,22777.625
22-01-2023,22720.416015625
23-01-2023,22934.431640625
24-01-2023,22636.46875
25-01-2023,23117.859375
26-01-2023,23032.77734375
27-01-2023,23078.728515625
28-01-2023,23031.08984375
29-01-2023,23774.56640625
30-01-2023,22840.138671875
31-01-2023,23139.283203125
01-02-2023,23723.76953125
02-02-2023,23471.87109375
03-02-2023,23449.322265625
04-02-2023,23331.84765625
05-02-2023,22955.666015625
06-02-2023,22760.109375
07-02-2023,23264.291015625
08-02-2023,22939.3984375
09-02-2023,21819.0390625
10-02-2023,21651.18359375
11-02-2023,21870.875
12-02-2023,21788.203125
13-02-2023,21808.1015625
14-02-2023,22220.8046875
15-02-2023,24307.841796875
16-02-2023,23623.474609375
17-02-2023,24565.6015625
18-02-2023,24641.27734375
19-02-2023,24327.642578125
20-02-2023,24829.1484375
21-02-2023,24436.353515625
22-02-2023,24188.84375
23-02-2023,23947.4921875
24-02-2023,23198.126953125
25-02-2023,23175.375
26-02-2023,23561.212890625
27-02-2023,23522.87109375
28-02-2023,23147.353515625
01-03-2023,23646.55078125
02-03-2023,23475.466796875
03-03-2023,22362.6796875
04-03-2023,22353.349609375
05-03-2023,22435.513671875
06-03-2023,22429.7578125
07-03-2023,22219.76953125
08-03-2023,21718.080078125
09-03-2023,20363.021484375
10-03-2023,20187.244140625
11-03-2023,20632.41015625
12-03-2023,22163.94921875
13-03-2023,24197.533203125
14-03-2023,24746.07421875
15-03-2023,24375.9609375
16-03-2023,25052.7890625
17-03-2023,27423.9296875
18-03-2023,26965.87890625
19-03-2023,28038.67578125
20-03-2023,27767.236328125
21-03-2023,28175.81640625
22-03-2023,27307.4375
23-03-2023,28333.97265625
24-03-2023,27493.28515625
25-03-2023,27494.70703125
26-03-2023,27994.330078125
27-03-2023,27139.888671875
28-03-2023,27268.130859375
29-03-2023,28348.44140625
30-03-2023,28033.5625
31-03-2023,28478.484375
01-04-2023,28411.03515625
02-04-2023,28199.30859375
03-04-2023,27790.220703125
04-04-2023,28168.08984375
05-04-2023,28177.984375
06-04-2023,28044.140625
07-04-2023,27925.859375
08-04-2023,27947.794921875
09-04-2023,28333.05078125
10-04-2023,29652.98046875
11-04-2023,30235.05859375
12-04-2023,30139.052734375
13-04-2023,30399.06640625
14-04-2023,30485.69921875
15-04-2023,30318.49609375
16-04-2023,30315.35546875
17-04-2023,29445.044921875
18-04-2023,30397.552734375
19-04-2023,28822.6796875
20-04-2023,28245.98828125
21-04-2023,27276.91015625
22-04-2023,27817.5
23-04-2023,27591.384765625
24-04-2023,27525.33984375
25-04-2023,28307.59765625
26-04-2023,28422.701171875
