Date,BTC_Search,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,M2_Liquidity,EUR_USD,JPY_USD,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,GLD,SLV,TLT,BND,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews,BTC_Supply
2010-01-01,<1,,1.18289953431284,,,1.4389938116073608,0.0107619455084204,0.0074700000695884,85.1368408203125,40.08164978027344,,32.66150665283203,18.06999969482422,107.30999755859376,16.540000915527344,60.37115478515625,51.98236846923828,133.0,133.0,,,1631050.0
2010-01-02,,,1.18289953431284,,,,,,,,,,,,,,,127.0,127.0,,,1637400.0
2010-01-03,,,1.18289953431284,,,,,,,,,,,,,,,186.0,186.0,,,1646700.0
2010-01-04,,,1.18289953431284,,8534.2,1.4423978328704834,0.0108113950118422,0.0074999998323619,86.58074188232422,40.66863632202149,18.290624618530277,33.533206939697266,18.239999771118164,109.8000030517578,17.229999542236328,60.317420959472656,52.04192352294922,183.0,184.0,,,1655750.0
2010-01-05,,,1.18289953431284,,,1.4365959167480469,0.0109188184142112,0.0076000001281499,86.80992889404297,40.66863632202149,18.304725646972656,33.741485595703125,18.280000686645508,109.6999969482422,17.510000228881836,60.70698165893555,52.19406509399414,198.0,198.0,,,1665650.0
2010-01-06,,,1.18289953431284,,,1.4404033422470093,0.0108276661485433,0.0075199999846518,86.87102508544922,40.423336029052734,18.332927703857425,33.934349060058594,18.31999969482422,111.51000213623048,17.860000610351562,59.89431381225586,52.17417526245117,163.0,163.0,,,1673800.0
2010-01-07,,,1.18289953431284,,,1.4318032264709473,0.0107077844440937,0.0074800001457333,87.23776245117188,40.44961929321289,18.34703254699707,33.6952018737793,18.36000061035156,110.81999969482422,17.889999389648438,59.995079040527344,52.1345329284668,154.0,154.0,,,1681500.0
2010-01-08,,,1.18289953431284,,,1.44110906124115,0.0107921427115798,0.0074900002218782,87.52808380126953,40.78253173828125,18.4316520690918,34.06548309326172,18.40999984741211,111.37000274658205,18.149999618530277,59.96819686889648,52.18743133544922,153.0,153.0,,,1689150.0
2010-01-09,,,1.18289953431284,,,,,,,,,,,,,,,151.0,151.0,,,1696700.0
2010-01-10,,,1.18289953431284,,,,,,,,,,,,,,,190.0,190.0,,,1706200.0
2010-01-11,,,1.18289953431284,,8494.9,1.4511260986328125,0.0108587061986327,0.0074800001457333,87.65031433105469,40.61606597900391,18.403440475463867,34.304622650146484,18.290000915527344,112.8499984741211,18.209999084472656,59.63907623291016,52.20727157592773,159.0,159.0,,,1714150.0
2010-01-12,,,1.30506213159152,,,1.447659969329834,0.0109793590381741,0.0075799999758601,86.83283233642578,40.1079330444336,18.23421287536621,34.66717529296875,18.21999931335449,110.48999786376952,17.90999984741211,60.659942626953125,52.40571594238281,161.0,162.0,,,1722100.0
2010-01-13,,,1.30506213159152,,,1.4523905515670776,0.0109369708225131,0.0075300000607967,87.5662612915039,40.60730743408203,18.290624618530277,34.721168518066406,18.26000022888184,111.54000091552734,18.270000457763672,59.95475387573242,52.28662109375,166.0,168.0,,,1730300.0
2010-01-14,,,1.30506213159152,,,1.4499897956848145,0.0109568629413843,0.0075599998235702,87.8031005859375,40.64236068725586,18.39638900756836,35.26115798950195,18.399999618530277,112.02999877929688,18.309999465942383,60.79427719116211,52.41230773925781,145.0,146.0,,,1737450.0
2010-01-15,,,1.30506213159152,,,1.4390974044799805,0.0110192839056253,0.0076500000432133,86.81756591796875,40.16926574707031,18.22011375427246,35.284297943115234,18.31999969482422,110.86000061035156,18.049999237060547,61.17040252685547,52.44537353515625,142.0,142.0,,,1744500.0
2010-01-16,,,1.30506213159152,,,,,,,,,,,,,,,126.0,126.0,,,1750750.0
2010-01-17,,,1.30506213159152,,,,,,,,,,,,,,,131.0,131.0,,,1757300.0
2010-01-18,,,1.30506213159152,,8476.3,1.4406731128692627,0.0110247507691383,0.0076500000432133,86.81756591796875,40.16926574707031,18.34703254699707,35.284297943115234,18.40999984741211,110.86000061035156,18.049999237060547,61.17040252685547,52.44537353515625,126.0,127.0,,,1763550.0
2010-01-19,,,1.30506213159152,,,1.4281021356582642,0.0109650325030088,0.0076799998059868,87.90241241455078,40.81758117675781,18.481000900268555,35.214881896972656,18.600000381469727,111.5199966430664,18.450000762939453,60.99573516845703,52.41891479492188,124.0,124.0,,,1769750.0
